objectid,year,agency,unit_id,fire_name,alarm_date,cont_date,gis_acres,complex_name,shape__area,shape__length,duration_days,intensity,rescaled_intensity
10527,1987.0,NPS,YNP,LOST BEAR,1987-07-23 00:00:00+00:00,1987-11-20 00:00:00+00:00,1999.276,,12934168.2695312,16694.8162865561,120 days,57.020617340511,73.0
10529,1987.0,NPS,YNP,BOSWELL,1987-09-21 00:00:00+00:00,1987-09-27 00:00:00+00:00,143.7109,,936391.21484375,3869.75418292919,6 days,29.96269453458162,39.0
10532,1986.0,USF,SQF, ,1986-07-11 00:00:00+00:00,1986-07-11 00:00:00+00:00,729.2333,,4479826.74609375,8290.01941162947,0 days,23.806732030956123,31.0
10552,1986.0,USF,MDF,BIRD,1986-06-02 00:00:00+00:00,1986-06-04 00:00:00+00:00,25.02136,,182841.70703125,1810.85218972752,2 days,18.542110084114988,24.0
10553,1986.0,USF,MDF,SAND,1986-08-20 00:00:00+00:00,1986-08-21 00:00:00+00:00,9.459848,,68712.23046875,1151.89129752899,1 days,12.750914818528877,17.0
10554,1986.0,USF,SRF,BOUNDRY,1986-08-05 00:00:00+00:00,1986-08-07 00:00:00+00:00,11.94971,,85755.01171875,1039.41164196319,2 days,16.02239584686774,21.0
10555,1986.0,USF,KNF,ONEIL,1986-08-06 00:00:00+00:00,1986-08-09 00:00:00+00:00,64.87377,,472752.2890625,2906.99915138151,3 days,23.669944381006005,31.0
10567,1986.0,USF,SQF, ,1986-08-04 00:00:00+00:00,1986-08-04 00:00:00+00:00,17.95794,,110579.91796875,1315.94354028098,0 days,10.623516309433256,14.0
10568,1986.0,USF,SQF, ,1986-07-11 00:00:00+00:00,1986-07-11 00:00:00+00:00,107.5829,,658188.95703125,3204.68191868282,0 days,16.925258025765537,22.0
10569,1986.0,USF,SNF,DEER,1986-09-09 00:00:00+00:00,1986-09-20 00:00:00+00:00,12409.72,,78619660.6171875,62902.6153043389,11 days,49.360026686892326,63.0
10579,1986.0,USF,ENF, ,1986-10-29 00:00:00+00:00,1986-11-05 00:00:00+00:00,551.6621,,3700037.53125,11199.3424142528,7 days,35.62456210716639,46.0
10580,1986.0,USF,SHF, ,1986-08-03 00:00:00+00:00,1986-08-04 00:00:00+00:00,490.4011,,3423244.859375,8844.90501986721,1 days,26.651129424320146,35.0
10581,1986.0,USF,PNF, ,1986-08-14 00:00:00+00:00,1986-08-18 00:00:00+00:00,117.8196,,812054.10546875,4880.26508771877,4 days,27.17589793156629,35.0
10582,1986.0,USF,SNF,FINALLY,1986-06-22 00:00:00+00:00,1986-06-22 00:00:00+00:00,13.31633,,84420.90625,1359.10390605277,0 days,9.60954924094729,13.0
10583,1986.0,USF,SNF,SYCAMORE,1986-07-21 00:00:00+00:00,1986-07-24 00:00:00+00:00,1545.76,,9805835.859375,16365.001181966,3 days,35.06598863690029,45.0
10584,1986.0,USF,SNF,BOB,1986-07-21 00:00:00+00:00,1986-07-21 00:00:00+00:00,18.65397,,118496.62109375,1345.81764479902,0 days,10.753705954540214,15.0
10585,1986.0,USF,SNF,SHALER,1986-08-17 00:00:00+00:00,1986-08-17 00:00:00+00:00,14.11384,,90222.9609375,1133.96683555895,0 days,9.80528601502592,13.0
10586,1986.0,USF,SNF,BROWNCONE,1986-12-26 00:00:00+00:00,1986-12-29 00:00:00+00:00,36.24486,,232750.54296875,2089.82700901255,3 days,21.61102170882681,28.0
10587,1986.0,USF,INF, ,1986-11-29 00:00:00+00:00,1986-11-29 00:00:00+00:00,83.45883,,532631.06640625,3566.68140430391,0 days,16.018067832142993,21.0
10588,1986.0,USF,SQF, ,1986-07-24 00:00:00+00:00,1986-07-30 00:00:00+00:00,6.623592,,41248.890625,936.521626249357,6 days,19.33460176371185,25.0
10607,1986.0,USF,CNF,CAMERON,1986-07-13 00:00:00+00:00,1986-07-14 00:00:00+00:00,130.8257,,750383.26171875,5530.26501608501,1 days,21.900227762612857,29.0
10608,1986.0,USF,CNF,LOST,1986-06-27 00:00:00+00:00,1986-06-28 00:00:00+00:00,64.17216,,373169.89453125,3580.30428066525,1 days,19.35666887224652,25.0
10612,1986.0,USF,TNF,RELIEF,1986-10-17 00:00:00+00:00,1986-10-22 00:00:00+00:00,53.19402,,360489.46875,2496.17382301247,5 days,25.465730606787375,33.0
10613,1986.0,USF,TNF,SLATE,1986-06-11 00:00:00+00:00,1986-06-12 00:00:00+00:00,2040.238,,13788498.4296875,15113.7735982552,1 days,31.792966243572966,41.0
10614,1986.0,BLM,BBD,GRIGORY,1986-10-14 00:00:00+00:00,1986-10-15 00:00:00+00:00,545.196,,3381263.59375,9102.15476891423,1 days,27.032843632249964,35.0
10615,1986.0,BLM,NOD,RANGE,1986-09-07 00:00:00+00:00,1986-09-07 00:00:00+00:00,20.84682,,146316.671875,1456.18212817724,0 days,11.135632589836964,15.0
10616,1986.0,BLM,NOD,SHIRT,1986-08-22 00:00:00+00:00,1986-08-23 00:00:00+00:00,14.28556,,100732.828125,1320.7791807526,1 days,14.120690978445902,19.0
10617,1986.0,BLM,BBD,COTTONWOOD,1986-06-24 00:00:00+00:00,1986-06-24 00:00:00+00:00,48.12523,,313961.86328125,2812.56329970584,0 days,14.061454444802488,19.0
10618,1986.0,BLM,BBD,CYRUS CYN,1986-07-03 00:00:00+00:00,1986-07-04 00:00:00+00:00,210.3192,,1293790.94140625,4377.95409093394,1 days,23.604083244830658,31.0
10634,1986.0,USF,MNF, ,1986-11-03 00:00:00+00:00,1986-11-03 00:00:00+00:00,368.7894,,2488106.53125,6133.18594414497,0 days,21.349894452548074,28.0
10668,1986.0,USF,LPF,BOTTCHER,1986-11-06 00:00:00+00:00,1986-11-15 00:00:00+00:00,2557.235,,15985867.3164062,16206.613179137,9 days,42.53346640104658,55.0
10671,1986.0,USF,CNF,SLOAN,1986-08-07 00:00:00+00:00,1986-08-07 00:00:00+00:00,59.68615,,342631.484375,2861.44611287489,0 days,14.824552027034896,20.0
10672,1986.0,USF,CNF,CAPITAN,1986-07-13 00:00:00+00:00,1986-07-15 00:00:00+00:00,1585.917,,9139024.9921875,20011.0639509932,2 days,33.384409403077484,43.0
10678,1986.0,USF,ANF,TECALOTE,1986-07-20 00:00:00+00:00,1986-07-25 00:00:00+00:00,3986.863,,23677890.2304688,32266.6507590667,5 days,40.98615584706414,53.0
10679,1986.0,BLM,BBD,CRESTON,1986-08-28 00:00:00+00:00,1986-08-29 00:00:00+00:00,43.50985,,265822.81640625,2678.74944025064,1 days,17.979825807243532,24.0
10682,1986.0,BLM,BBD,HANNING,1986-07-04 00:00:00+00:00,1986-07-04 00:00:00+00:00,26.51224,,162966.80859375,2200.80076892921,0 days,11.968174524164562,16.0
10683,1986.0,BLM,BBD,CAP,1986-07-05 00:00:00+00:00,1986-07-06 00:00:00+00:00,45.40421,,279186.125,2143.29490908577,1 days,18.130319066860068,24.0
10684,1986.0,BLM,BBD,PARKHILL 12,1986-08-03 00:00:00+00:00,1986-08-03 00:00:00+00:00,30.2104,,184418.03515625,2246.64544903164,0 days,12.423558750389853,17.0
10685,1986.0,DOD,AFV,BOAT_HOUSE,1986-06-19 00:00:00+00:00,1986-06-19 00:00:00+00:00,10.25169,,61320.640625,1373.11843079102,0 days,8.73979213892624,12.0
10686,1986.0,DOD,AFV,SPRING_CANYON,1986-10-20 00:00:00+00:00,1986-10-20 00:00:00+00:00,2.594104,,15542.03125,509.502446413521,0 days,4.619163506665312,7.0
10687,1986.0,DOD,AFV,LOS_PADRES,1986-11-01 00:00:00+00:00,1986-11-01 00:00:00+00:00,2.471345,,14850.15625,530.309223239747,0 days,4.4936819191060255,7.0
10688,1986.0,DOD,AFV,AERO_CLUB,1986-07-22 00:00:00+00:00,1986-07-22 00:00:00+00:00,138.5683,,832435.6171875,3963.31265285775,0 days,17.831691453363387,24.0
10689,1986.0,USF,STF,SOLDIER,1986-08-12 00:00:00+00:00,1986-08-13 00:00:00+00:00,8.120097,,52736.6796875,867.814023131596,1 days,12.256018181508196,16.0
10690,1986.0,USF,STF,CABBAGE,1986-10-11 00:00:00+00:00,1986-11-02 00:00:00+00:00,20.84586,,137644.57421875,1714.99066417463,22 days,30.471947013088418,39.0
10693,1986.0,NPS,KNP,CAMP CREE,1986-07-24 00:00:00+00:00,1986-08-27 00:00:00+00:00,389.9499,,2436644.0703125,11632.7555866782,34 days,43.47651094657239,56.0
10694,1986.0,NPS,KNP,MUIR GROV,1986-07-23 00:00:00+00:00,1986-09-16 00:00:00+00:00,68.28596,,429977.34765625,3890.45717464032,55 days,40.127258108227686,52.0
10695,1986.0,NPS,KNP,BALDY,1986-10-02 00:00:00+00:00,1987-01-05 00:00:00+00:00,402.6029,,2532748.37109375,9129.00526402573,95 days,49.81398478056989,64.0
10696,1986.0,NPS,YNP,GLACIER POINT,1986-06-27 00:00:00+00:00,1986-07-01 00:00:00+00:00,685.8153,,4442840.06640625,10333.3083841526,4 days,33.51074240824179,43.0
10697,1986.0,NPS,YNP,W TURNER,1986-07-23 00:00:00+00:00,1986-09-17 00:00:00+00:00,252.8898,,1633467.54296875,5619.48381241736,56 days,44.92548951542578,58.0
10698,1986.0,NPS,YNP,ELEANOR,1986-09-27 00:00:00+00:00,1986-10-04 00:00:00+00:00,1441.014,,9407942.58203125,16230.2832430746,7 days,39.08741173463542,50.0
10699,1986.0,NPS,YNP,CASCADE CREEK,1986-07-27 00:00:00+00:00,1986-09-22 00:00:00+00:00,2069.024,,13418216.0625,20260.8929536705,57 days,52.60951440209809,67.0
10700,1986.0,NPS,YNP,BLUE JAY,1986-08-20 00:00:00+00:00,1986-11-27 00:00:00+00:00,70.86002,,459670.6875,4720.6034694028,99 days,43.83468731687245,56.0
10702,1985.0,USF,CNF,ROBLAR,1985-07-01 00:00:00+00:00,1985-07-04 00:00:00+00:00,8136.138,,47365815.0234375,38685.7805453897,3 days,41.06076577814136,53.0
10703,1985.0,USF,CNF,REY,1985-06-26 00:00:00+00:00,1985-06-27 00:00:00+00:00,1474.308,,8553856.8359375,15071.0695478508,1 days,30.620605561657506,40.0
10704,1985.0,USF,CNF,LOVE,1985-06-19 00:00:00+00:00,1985-06-20 00:00:00+00:00,187.2404,,1086411.88671875,6208.3152298071,1 days,23.186504819310244,30.0
10710,1985.0,CDF,SLU,LAS PILITAS,1985-07-01 00:00:00+00:00,1985-07-15 00:00:00+00:00,84271.42,,513017469.652344,212134.446815512,14 days,57.65243977173281,74.0
10711,1985.0,USF,LPF,GORDA-RAT,1985-07-06 00:00:00+00:00,1985-07-06 00:00:00+00:00,56157.76,,348681886.457031,104225.09964074,0 days,39.48651123183101,51.0
10712,1985.0,USF,LPF,WIZARD,1985-06-05 00:00:00+00:00,1985-06-14 00:00:00+00:00,4830.331,,29954896.3085938,24780.3497933921,9 days,44.8291724410384,58.0
10714,1985.0,CDF,BEU,SECO,1985-07-02 00:00:00+00:00,1985-07-10 00:00:00+00:00,1564.664,,9750991.80078125,19501.3469891598,8 days,40.11082576519189,52.0
10722,1985.0,USF,BDF,CABANZO,1985-06-27 00:00:00+00:00,1985-07-05 00:00:00+00:00,20970.96,,123411337.691406,59993.6936364108,8 days,49.48017407769797,63.0
10725,1985.0,USF,SHF,WAGNER COMPLEX,1985-07-26 00:00:00+00:00,1985-08-03 00:00:00+00:00,1336.191,WAGNER COMPLEX,9537737.48828125,15154.8796973216,8 days,39.54127629540996,51.0
10759,1985.0,USF,LNF, ,1985-07-17 00:00:00+00:00,1985-07-20 00:00:00+00:00,573.7334,,4055056.29296875,10266.8739592003,3 days,31.491343540871274,41.0
10763,1985.0,USF,MDF,"""F""",1985-06-18 00:00:00+00:00,1985-06-20 00:00:00+00:00,33.3849,,241813.3828125,2941.92755688989,2 days,19.5484144221578,26.0
10766,1985.0,USF,TNF,COBURN,1985-08-26 00:00:00+00:00,1985-08-28 00:00:00+00:00,35.00044,,238508.71875,2314.76335725409,2 days,19.714195328058963,26.0
10767,1985.0,USF,SRF, ,1985-06-16 00:00:00+00:00,1985-06-16 00:00:00+00:00,2.987274,,21533.42578125,520.85265733353,0 days,4.994002477598672,7.0
10768,1985.0,USF,SRF, ,1985-07-27 00:00:00+00:00,1985-07-28 00:00:00+00:00,4.979055,,34498.95703125,659.267217132238,1 days,10.73151133455598,15.0
10769,1985.0,USF,SRF, ,1985-10-15 00:00:00+00:00,1985-10-16 00:00:00+00:00,2.987458,,20707.578125,510.767558139259,1 days,9.26878128882023,13.0
10770,1985.0,USF,SRF, ,1985-12-21 00:00:00+00:00,1985-12-25 00:00:00+00:00,277.4279,,1944809.78125,5671.88184496364,4 days,30.250608838563174,39.0
10771,1985.0,USF,KNF,SARAH TOTTEN,1985-08-15 00:00:00+00:00,1985-08-16 00:00:00+00:00,19.69916,,143490.30859375,1649.30952872416,1 days,15.21540268119187,20.0
10784,1985.0,USF,KNF,EAST,1985-07-26 00:00:00+00:00,1985-07-30 00:00:00+00:00,7.079021,,51812.703125,1026.45791714037,4 days,17.469094801060027,23.0
10785,1985.0,USF,KNF,OAK,1985-08-06 00:00:00+00:00,1985-08-06 00:00:00+00:00,9.50358,,69353.87109375,1057.26880799124,0 days,8.491367322902066,12.0
10790,1985.0,CDF,BDU,OWENS,1985-08-07 00:00:00+00:00,1985-08-08 00:00:00+00:00,3060.71,,19855584.1914062,23742.1757212201,1 days,33.25681020554775,43.0
10792,1985.0,USF,LNF, ,1985-10-20 00:00:00+00:00,1985-10-24 00:00:00+00:00,544.544,,3825653.78515625,12639.9225135781,4 days,32.6792608650872,42.0
10803,1985.0,USF,BDF, ,1985-09-03 00:00:00+00:00,1985-09-03 00:00:00+00:00,143.936,,852811.2421875,3819.65298151941,0 days,17.967953108710503,24.0
10804,1985.0,USF,ENF, ,1985-08-07 00:00:00+00:00,1985-08-07 00:00:00+00:00,19.67564,,131286.35546875,1557.80864876545,0 days,10.9366853848041,15.0
10805,1985.0,USF,ENF, ,1985-08-10 00:00:00+00:00,1985-08-12 00:00:00+00:00,224.2334,,1493234.40625,6930.18948574824,2 days,26.334816774447724,34.0
10806,1985.0,USF,SHF,TWELVE,1985-05-02 00:00:00+00:00,1985-05-03 00:00:00+00:00,328.1423,,2335274.46875,7191.88879933895,1 days,25.204062913761106,33.0
10807,1985.0,USF,SHF,DELTA,1985-07-18 00:00:00+00:00,1985-07-21 00:00:00+00:00,1783.084,,12663610.5742188,16030.8155886972,3 days,35.58139126228712,46.0
10808,1985.0,USF,PNF, ,1985-06-19 00:00:00+00:00,1985-06-22 00:00:00+00:00,43.31614,,299003.09375,2401.60348640786,3 days,22.23868963728267,29.0
10809,1985.0,USF,PNF, ,1985-07-07 00:00:00+00:00,1985-07-08 00:00:00+00:00,16.84368,,116010.40234375,1432.13287718206,1 days,14.679415254750063,20.0
10810,1985.0,USF,SNF,MAMMOTH,1985-07-02 00:00:00+00:00,1985-07-04 00:00:00+00:00,764.2937,,4882080.96875,11218.4622695412,2 days,30.751158553122192,40.0
10811,1985.0,USF,SNF,TOLLHOUSE,1985-07-15 00:00:00+00:00,1985-07-16 00:00:00+00:00,37.42604,,238065.94140625,1845.92976941543,1 days,17.449140990096485,23.0
10812,1985.0,USF,INF, ,1985-08-17 00:00:00+00:00,1985-08-17 00:00:00+00:00,212.2447,,1377518.2265625,5607.73682571507,0 days,19.362222172746936,25.0
10813,1985.0,USF,MNF, ,1985-07-26 00:00:00+00:00,1985-07-30 00:00:00+00:00,26.12452,,178627.76953125,1916.90532357727,4 days,21.842270277936098,29.0
10814,1985.0,USF,MNF, ,1985-07-26 00:00:00+00:00,1985-07-27 00:00:00+00:00,9.335237,,63616.76171875,1107.60139838819,1 days,12.707641161210953,17.0
10815,1985.0,USF,SQF,CONVERSE,1985-07-05 00:00:00+00:00,1985-07-08 00:00:00+00:00,13.81365,,87410.12890625,1266.49090245076,3 days,18.282072939408366,24.0
10816,1985.0,USF,SQF,SIERRA,1985-07-13 00:00:00+00:00,1985-07-14 00:00:00+00:00,101.1238,,638835.24609375,3383.73915117931,1 days,20.978432052343006,27.0
10817,1985.0,USF,SQF,PACKER,1985-06-30 00:00:00+00:00,1985-07-02 00:00:00+00:00,7.321258,,45599.53125,1066.83700670909,2 days,14.42552299521776,19.0
10840,1985.0,USF,LPF,FERNDALE,1985-10-14 00:00:00+00:00,1985-10-21 00:00:00+00:00,46805.24,,278963539.84375,123313.121017584,7 days,51.65259848270619,66.0
10849,1985.0,USF,SQF,RICH BAR,1985-06-28 00:00:00+00:00,1985-06-30 00:00:00+00:00,8263.926,,50518344.171875,52326.8986765487,2 days,39.342904448712936,51.0
10857,1985.0,USF,SRF,RED,1985-08-22 00:00:00+00:00,1985-08-23 00:00:00+00:00,28.87684,,208319.6171875,1620.03126547329,1 days,16.54049923065955,22.0
10858,1985.0,USF,SRF, ,1985-09-25 00:00:00+00:00,1985-09-26 00:00:00+00:00,14.93634,,105136.53515625,1150.89363862169,1 days,14.271233954578516,19.0
10859,1985.0,CCO,VNC,WHEELER #2,1985-07-01 00:00:00+00:00,1985-07-19 00:00:00+00:00,122686.9,,732975704.867188,158845.487383571,18 days,60.466383973522966,77.0
10860,1985.0,USF,CNF,THOMAS,1985-10-04 00:00:00+00:00,1985-10-07 00:00:00+00:00,1181.976,,6883130.53125,15031.5968166689,3 days,34.09785186852447,44.0
10861,1985.0,USF,SQF,WISHON,1985-08-20 00:00:00+00:00,1985-08-21 00:00:00+00:00,158.2911,,985096.609375,8115.26207486795,1 days,22.583564746114902,30.0
10862,1985.0,USF,SQF,MILL,1985-07-06 00:00:00+00:00,1985-07-06 00:00:00+00:00,126.0811,,782162.10546875,4636.82360006693,0 days,17.493264489585894,23.0
10863,1985.0,USF,SQF,CARE,1985-09-25 00:00:00+00:00,1985-09-25 00:00:00+00:00,3.897246,,24164.2421875,647.763052498154,0 days,5.736239062787055,8.0
10864,1985.0,USF,SQF,MIRACLE,1985-08-07 00:00:00+00:00,1985-08-07 00:00:00+00:00,11.56994,,70930.03125,1223.90134027665,0 days,9.139822482137824,13.0
10865,1985.0,USF,SQF,PECHACHO,1985-08-17 00:00:00+00:00,1985-08-17 00:00:00+00:00,140.8125,,860891.83984375,4079.24118457883,0 days,17.889288342694158,24.0
10872,1985.0,BLM,NOD,CLEAR CREEK,1985-07-11 00:00:00+00:00,1985-07-11 00:00:00+00:00,14.74912,,103328.71875,1886.9821645487,0 days,9.953952021931475,14.0
10873,1985.0,BLM,BBD,PONOCHE 2,1985-06-09 00:00:00+00:00,1985-06-11 00:00:00+00:00,6933.355,,43761601.8320312,47678.863527139,2 days,38.70910647611291,50.0
10874,1985.0,BLM,BBD,CALIENTE,1985-07-01 00:00:00+00:00,1985-07-10 00:00:00+00:00,99.80881,,607799.62109375,4872.30401149723,9 days,30.85697920078098,40.0
10875,1985.0,BLM,BBD,MANNING,1985-04-13 00:00:00+00:00,1985-04-13 00:00:00+00:00,436.251,,2744647.96875,7922.11982036696,0 days,21.95495481856653,29.0
10876,1985.0,DOD,AFV,BARKA,1985-07-14 00:00:00+00:00,1985-07-14 00:00:00+00:00,63.40702,,381259.04296875,3024.59124785564,0 days,15.039415084232935,20.0
10877,1985.0,DOD,AFV,SLC-4,1985-08-21 00:00:00+00:00,1985-08-21 00:00:00+00:00,31.27622,,187382.26953125,3495.55070232206,0 days,12.544804127026179,17.0
10878,1985.0,USF,SQF,ADELAIDE,1985-05-03 00:00:00+00:00,1985-05-04 00:00:00+00:00,1142.09,,6978959.23046875,12938.5788395697,1 days,29.699398877448,39.0
10879,1985.0,USF,SQF,OAT,1985-07-12 00:00:00+00:00,1985-07-19 00:00:00+00:00,1089.462,,6752595.00390625,12453.7331489294,7 days,38.07843723038737,49.0
10880,1985.0,USF,MDF,FLEENER,1985-06-23 00:00:00+00:00,1985-06-23 00:00:00+00:00,44.12069,,321303.3671875,2945.58384079874,0 days,13.754429001630944,18.0
10881,1985.0,USF,STF,BRICEBURG,1985-08-02 00:00:00+00:00,1985-08-08 00:00:00+00:00,982.3706,,6349700.66796875,10890.4737443781,6 days,36.88171258107996,48.0
10882,1985.0,USF,STF,SPICER,1985-07-12 00:00:00+00:00,1985-07-15 00:00:00+00:00,30.63086,,202198.234375,2357.33129968262,3 days,21.021101141009524,28.0
10883,1985.0,USF,STF,SUMMIT,1985-08-10 00:00:00+00:00,1985-08-12 00:00:00+00:00,175.5644,,1156256.5546875,5263.31363067622,2 days,25.455783714926167,33.0
10884,1985.0,USF,STF,RIVER,1985-08-31 00:00:00+00:00,1985-09-02 00:00:00+00:00,332.0352,,2166674.921875,7016.36150613121,2 days,27.74700552730538,36.0
10889,1985.0,NPS,KNP,DOUGHERTY,1985-06-25 00:00:00+00:00,1985-10-13 00:00:00+00:00,2595.427,,16479798.8046875,23460.8853231694,110 days,57.4305110147445,74.0
10890,1985.0,NPS,KNP,KING'S,1985-06-16 00:00:00+00:00,1985-06-21 00:00:00+00:00,30.03094,,190662.77734375,2553.93102117813,5 days,23.45244944172611,31.0
10891,1985.0,NPS,KNP,NORTH DOM,1985-07-11 00:00:00+00:00,1985-07-14 00:00:00+00:00,13.79292,,87290.9765625,1501.3319227899,3 days,18.277016625841057,24.0
10892,1985.0,NPS,KNP,SUGARLOAF,1985-07-28 00:00:00+00:00,1985-11-18 00:00:00+00:00,2847.859,,17969397.2226562,32746.3958693807,113 days,57.929983123878756,74.0
10893,1985.0,NPS,KNP,ACQUISTIT,1985-10-15 00:00:00+00:00,1985-10-19 00:00:00+00:00,140.3494,,883699.2109375,4939.50796020401,4 days,27.80282012835461,36.0
10896,1985.0,NPS,JTP,QUAILWASH,1985-07-09 00:00:00+00:00,1985-07-10 00:00:00+00:00,98.82392,,584161.36328125,4031.296478448,1 days,20.896187390190256,27.0
10897,1985.0,NPS,CNP,GENERATOR,1985-10-01 00:00:00+00:00,1985-10-01 00:00:00+00:00,11.14884,,65866.77734375,1460.43841469133,0 days,9.016789103899638,12.0
10898,1985.0,NPS,YNP,PATE VALLEY,1985-06-30 00:00:00+00:00,1985-07-07 00:00:00+00:00,1761.32,,11476146.3476562,16288.3955863694,7 days,39.81168560453581,51.0
10899,1985.0,NPS,YNP,BARTLETT,1985-07-25 00:00:00+00:00,1985-11-10 00:00:00+00:00,1052.5,,6874582.25390625,18753.1573101685,108 days,54.061453916288805,69.0
10900,1985.0,NPS,YNP,KENDRICK,1985-07-25 00:00:00+00:00,1985-11-10 00:00:00+00:00,1252.175,,8178757.83203125,21715.3422034095,108 days,54.688137495058264,70.0
10901,1985.0,NPS,YNP,BUCK,1985-08-09 00:00:00+00:00,1985-11-10 00:00:00+00:00,348.0643,,2244792.6015625,7841.65231443384,93 days,49.15996306012255,63.0
10902,1985.0,NPS,YNP,LOST BEAR,1985-07-28 00:00:00+00:00,1985-11-10 00:00:00+00:00,1017.752,,6580347.8828125,16274.4711919953,105 days,53.76823966401771,69.0
10904,1985.0,NPS,YNP,MORRISON,1985-08-06 00:00:00+00:00,1985-11-10 00:00:00+00:00,44.52003,,289777.54296875,2263.45922093595,96 days,41.99831286221082,54.0
10905,1985.0,NPS,YNP,,1985-08-06 00:00:00+00:00,1985-11-10 00:00:00+00:00,113.1265,,733824.5546875,5349.34447570154,96 days,45.31711603108023,58.0
10906,1985.0,NPS,YNP,KIWI,1985-08-06 00:00:00+00:00,1985-11-10 00:00:00+00:00,39.5851,,257603.609375,2006.37380596165,96 days,41.58397856122035,54.0
10907,1985.0,NPS,YNP,VINEYARD,1985-08-03 00:00:00+00:00,1985-11-10 00:00:00+00:00,69.47083,,449831.59765625,4520.90141600726,99 days,43.76420192498092,56.0
10908,1985.0,NPS,YNP,QUITIN TIME,1985-08-03 00:00:00+00:00,1985-11-10 00:00:00+00:00,11.93074,,76962.22265625,984.757778227832,99 days,37.64191128935448,49.0
10909,1985.0,NPS,YNP,GONZO,1985-07-29 00:00:00+00:00,1985-11-10 00:00:00+00:00,62.28704,,405207.78515625,2663.29006997542,104 days,43.676871510856905,56.0
10910,1985.0,NPS,YNP,NEW DRUB,1985-07-29 00:00:00+00:00,1985-11-10 00:00:00+00:00,105.4759,,686200.19140625,3859.02163311666,104 days,45.555300927802946,59.0
10911,1985.0,NPS,YNP,GLACIER,1985-07-30 00:00:00+00:00,1985-11-10 00:00:00+00:00,48.22189,,313239.359375,2360.75149127709,103 days,42.7103332999784,55.0
10913,1984.0,USF,BDF, ,1984-05-30 00:00:00+00:00,1984-06-01 00:00:00+00:00,123.6302,,735254.546875,3564.44814274018,2 days,24.198047682499777,32.0
10915,1984.0,USF,BDF,LYTLE,1984-05-28 00:00:00+00:00,1984-06-01 00:00:00+00:00,2430.858,,14446545.5898438,25276.6047988999,4 days,38.075928393312886,49.0
10918,1984.0,USF,SHF, ,1984-09-10 00:00:00+00:00,1984-09-12 00:00:00+00:00,308.5837,,2173885.2734375,7758.99038574556,2 days,27.483352500935567,36.0
10920,1984.0,USF,CNF,MARGARITA,1984-09-26 00:00:00+00:00,1984-09-26 00:00:00+00:00,129.65,,755724.74609375,3609.78491595943,0 days,17.593268642344142,23.0
10921,1984.0,USF,CNF,BARRETT,1984-05-20 00:00:00+00:00,1984-05-21 00:00:00+00:00,133.9901,,767894.48046875,4900.35199429243,1 days,21.985876885056733,29.0
10922,1984.0,USF,MNF, ,1984-08-09 00:00:00+00:00,1984-08-10 00:00:00+00:00,51.57697,,353973.30078125,2426.70403751561,1 days,18.58125355125085,24.0
10929,1984.0,USF,TNF,GREEN GULCH,1984-07-05 00:00:00+00:00,1984-07-05 00:00:00+00:00,787.964,,5383636.31640625,8980.39031845236,0 days,24.086044429030927,31.0
10933,1984.0,USF,LPF, ,1984-07-07 00:00:00+00:00,1984-07-07 00:00:00+00:00,579.5292,,3487565.66015625,7420.89663969235,0 days,22.978348381229395,30.0
10934,1984.0,BLM,BBD,FK 1817,1984-03-29 00:00:00+00:00,1984-03-30 00:00:00+00:00,1545.408,,9593215.41015625,14596.9482884486,1 days,30.790554652707353,40.0
10935,1984.0,BLM,NOD,CLEAR CREEK RD,1984-07-08 00:00:00+00:00,1984-07-08 00:00:00+00:00,20.06759,,140600.0078125,1549.46398232389,0 days,11.004493254961382,15.0
10936,1984.0,BLM,NOD,HELENA,1984-07-24 00:00:00+00:00,1984-07-24 00:00:00+00:00,12.35868,,87284.6328125,1326.46447175339,0 days,9.35956353341331,13.0
